,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Source,ForStrat.Notes,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Seed,Diet.Herb,Diet.Source,PlantCat.Source,PlantCat.Notes
1636,Pseudomys_shortridgei,Rodentia,Muridae,Pseudomys,shortridgei,70,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1637,Pseudomys_pilligaensis,Rodentia,Muridae,Pseudomys,pilligaensis,11,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1638,Rattus_novaeguineae,Rodentia,Muridae,Rattus,novaeguineae,133,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1639,Rattus_lutreolus,Rodentia,Muridae,Rattus,lutreolus,106,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1640,Rattus_salocco,Rodentia,Muridae,Rattus,salocco,334,PHYLACINE,0,1,EltonTraits,,20,0,23,46,11,PHYLACINE,EltonTraits,
1641,Rattus_richardsoni,Rodentia,Muridae,Rattus,richardsoni,64.3,PHYLACINE,0,1,EltonTraits,,40,0,0,30,30,PHYLACINE,EltonTraits,
1642,Rattus_praetor,Rodentia,Muridae,Rattus,praetor,204.1,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1643,Rattus_omichlodes,Rodentia,Muridae,Rattus,omichlodes,71.8,PHYLACINE,0,1,EltonTraits,,20,0,23,46,11,PHYLACINE,EltonTraits,
1644,Rattus_norvegicus,Rodentia,Muridae,Rattus,norvegicus,356.7,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1645,Rattus_nitidus,Rodentia,Muridae,Rattus,nitidus,133.5,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1646,Rattus_pyctoris,Rodentia,Muridae,Rattus,pyctoris,136,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1647,Rattus_niobe,Rodentia,Muridae,Rattus,niobe,46.1,PHYLACINE,0,1,EltonTraits,,40,0,0,30,30,PHYLACINE,EltonTraits,
1648,Rattus_ranjiniae,Rodentia,Muridae,Rattus,ranjiniae,120,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1649,Rattus_osgoodi,Rodentia,Muridae,Rattus,osgoodi,93,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1650,Rattus_tiomanicus,Rodentia,Muridae,Rattus,tiomanicus,130,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1651,Rattus_villosissimus,Rodentia,Muridae,Rattus,villosissimus,134,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1652,Rattus_rattus,Rodentia,Muridae,Rattus,rattus,178.3,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1653,Rattus_verecundus,Rodentia,Muridae,Rattus,verecundus,108.5,PHYLACINE,0,1,EltonTraits,,40,0,0,30,30,PHYLACINE,EltonTraits,
1654,Rattus_vandeuseni,Rodentia,Muridae,Rattus,vandeuseni,67.3,PHYLACINE,0,1,EltonTraits,,40,0,0,30,30,PHYLACINE,EltonTraits,
1655,Rattus_satarae,Rodentia,Muridae,Rattus,satarae,180,PHYLACINE,0,1,EltonTraits,,20,0,23,46,11,PHYLACINE,EltonTraits,
1656,Rattus_pococki,Rodentia,Muridae,Rattus,pococki,82.8,PHYLACINE,0,1,EltonTraits,,20,0,23,46,11,PHYLACINE,EltonTraits,
1657,Rattus_mordax,Rodentia,Muridae,Rattus,mordax,230,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1658,Rattus_tanezumi,Rodentia,Muridae,Rattus,tanezumi,134,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1659,Rattus_steini,Rodentia,Muridae,Rattus,steini,155,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1660,Rattus_sordidus,Rodentia,Muridae,Rattus,sordidus,157.5,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1661,Rattus_tunneyi,Rodentia,Muridae,Rattus,tunneyi,124,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1662,Rattus_montanus,Rodentia,Muridae,Rattus,montanus,136,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1663,Rattus_exulans,Rodentia,Muridae,Rattus,exulans,47.3,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1664,Rattus_everetti,Rodentia,Muridae,Rattus,everetti,255,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1665,Rattus_colletti,Rodentia,Muridae,Rattus,colletti,61,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1666,Rattus_blangorum,Rodentia,Muridae,Rattus,blangorum,194.8,PHYLACINE,0,1,EltonTraits,,20,0,23,46,11,PHYLACINE,EltonTraits,
1667,Rattus_arrogans,Rodentia,Muridae,Rattus,arrogans,82.9,PHYLACINE,0,1,EltonTraits,,20,0,23,46,11,PHYLACINE,EltonTraits,
1668,Rattus_argentiventer,Rodentia,Muridae,Rattus,argentiventer,133.1,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1669,Rattus_arfakienis,Rodentia,Muridae,Rattus,arfakienis,81,PHYLACINE,0,1,EltonTraits,,20,0,23,46,11,PHYLACINE,EltonTraits,
1670,Rattus_annandalei,Rodentia,Muridae,Rattus,annandalei,216.1,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1671,Rattus_andamanensis,Rodentia,Muridae,Rattus,andamanensis,129,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1672,Rattus_jobiensis,Rodentia,Muridae,Rattus,jobiensis,380,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1673,Rattus_lugens,Rodentia,Muridae,Rattus,lugens,224,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1674,Rattus_losea,Rodentia,Muridae,Rattus,losea,77,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1675,Rattus_leucopus,Rodentia,Muridae,Rattus,leucopus,171.7,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1676,Rattus_korinchi,Rodentia,Muridae,Rattus,korinchi,131,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1677,Rattus_fuscipes,Rodentia,Muridae,Rattus,fuscipes,133,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1678,Rattus_marmosurus,Rodentia,Muridae,Rattus,marmosurus,217,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1679,Rattus_baluensis,Rodentia,Muridae,Rattus,baluensis,108.8,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1680,Rattus_hoogerwerfi,Rodentia,Muridae,Rattus,hoogerwerfi,165,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1681,Rattus_hoffmanni,Rodentia,Muridae,Rattus,hoffmanni,147,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1682,Rattus_giluwensis,Rodentia,Muridae,Rattus,giluwensis,116.7,PHYLACINE,0,1,EltonTraits,,30,0,20,40,10,PHYLACINE,EltonTraits,
1683,Rhabdomys_pumilio,Rodentia,Muridae,Rhabdomys,pumilio,41.1,PHYLACINE,0,1,EltonTraits,,20,0,20,40,20,PHYLACINE,EltonTraits,
1684,Rhagamys_orthodon,Rodentia,Muridae,Rhagamys,orthodon,30.6,PHYLACINE,0,1,EltonTraits,,20,0,9,18,53,PHYLACINE,EltonTraits,
1685,Rhynchomys_soricoides,Rodentia,Muridae,Rhynchomys,soricoides,156,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1686,Sommeromys_macrorhinos,Rodentia,Muridae,Sommeromys,macrorhinos,32.5,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1687,Srilankamys_ohiensis,Rodentia,Muridae,Srilankamys,ohiensis,125.5,PHYLACINE,0,1,EltonTraits,,33,1,7,15,44,PHYLACINE,EltonTraits,
1688,Stenocephalemys_ruppi,Rodentia,Muridae,Stenocephalemys,ruppi,49,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
1689,Stenocephalemys_albipes,Rodentia,Muridae,Stenocephalemys,albipes,62.7,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
1690,Stenocephalemys_albocaudata,Rodentia,Muridae,Stenocephalemys,albocaudata,144,PHYLACINE,0,1,EltonTraits,,63,1,0,0,36,PHYLACINE,EltonTraits,
1691,Stenocephalemys_griseicauda,Rodentia,Muridae,Stenocephalemys,griseicauda,85.7,PHYLACINE,0,1,EltonTraits,,72,0,0,0,28,PHYLACINE,EltonTraits,
1692,Stochomys_longicaudatus,Rodentia,Muridae,Stochomys,longicaudatus,71,PHYLACINE,0,1,EltonTraits,,10,0,80,0,10,PHYLACINE,EltonTraits,
1693,Sundamys_maxi,Rodentia,Muridae,Sundamys,maxi,361,PHYLACINE,0,1,EltonTraits,,20,10,30,0,40,PHYLACINE,EltonTraits,
1694,Sundamys_muelleri,Rodentia,Muridae,Sundamys,muelleri,275.7,PHYLACINE,0,1,EltonTraits,,20,10,30,0,40,PHYLACINE,EltonTraits,
1695,Sundamys_infraluteus,Rodentia,Muridae,Sundamys,infraluteus,418.5,PHYLACINE,0,1,EltonTraits,,20,10,30,0,40,PHYLACINE,EltonTraits,
1696,Taeromys_punicans,Rodentia,Muridae,Taeromys,punicans,138,PHYLACINE,0,1,EltonTraits,,30,0,40,0,30,PHYLACINE,EltonTraits,
1697,Taeromys_callitrichus,Rodentia,Muridae,Taeromys,callitrichus,271,PHYLACINE,0,1,EltonTraits,,30,0,40,0,30,PHYLACINE,EltonTraits,
1698,Taeromys_microbullatus,Rodentia,Muridae,Taeromys,microbullatus,248.4,PHYLACINE,0,1,EltonTraits,,29,0,51,0,20,PHYLACINE,EltonTraits,
1699,Taeromys_hamatus,Rodentia,Muridae,Taeromys,hamatus,196,PHYLACINE,0,1,EltonTraits,,0,0,80,0,20,PHYLACINE,EltonTraits,
1700,Taeromys_arcuatus,Rodentia,Muridae,Taeromys,arcuatus,227,PHYLACINE,0,1,EltonTraits,,30,0,40,0,30,PHYLACINE,EltonTraits,
1701,Taeromys_celebensis,Rodentia,Muridae,Taeromys,celebensis,323,PHYLACINE,1,1,EltonTraits,,30,0,40,0,30,PHYLACINE,EltonTraits,
1702,Tarsomys_echinatus,Rodentia,Muridae,Tarsomys,echinatus,87.1,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1703,Tarsomys_apoensis,Rodentia,Muridae,Tarsomys,apoensis,75,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1704,Tateomys_rhinogradoides,Rodentia,Muridae,Tateomys,rhinogradoides,82.8,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1705,Thallomys_loringi,Rodentia,Muridae,Thallomys,loringi,81,PHYLACINE,1,1,EltonTraits,,0,0,30,10,60,PHYLACINE,EltonTraits,
1706,Thallomys_shortridgei,Rodentia,Muridae,Thallomys,shortridgei,72,PHYLACINE,1,1,EltonTraits,,0,0,30,10,60,PHYLACINE,EltonTraits,
1707,Thallomys_nigricauda,Rodentia,Muridae,Thallomys,nigricauda,124.7,PHYLACINE,1,1,EltonTraits,,0,0,30,10,60,PHYLACINE,EltonTraits,
1708,Thallomys_paedulcus,Rodentia,Muridae,Thallomys,paedulcus,80.5,PHYLACINE,1,1,EltonTraits,,0,0,30,10,60,PHYLACINE,EltonTraits,
1709,Thamnomys_kempi,Rodentia,Muridae,Thamnomys,kempi,75.1,PHYLACINE,1,0,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1710,Thamnomys_venustus,Rodentia,Muridae,Thamnomys,venustus,61.9,PHYLACINE,1,0,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1711,Tryphomys_adustus,Rodentia,Muridae,Tryphomys,adustus,129.5,PHYLACINE,0,1,EltonTraits,,39,0,7,14,41,PHYLACINE,EltonTraits,
1712,Uromys_anak,Rodentia,Muridae,Uromys,anak,664.5,PHYLACINE,1,1,EltonTraits,,0,0,50,30,20,PHYLACINE,EltonTraits,
1713,Uromys_hadrourus,Rodentia,Muridae,Uromys,hadrourus,194,PHYLACINE,1,1,EltonTraits,,0,0,50,30,20,PHYLACINE,EltonTraits,
1714,Uromys_caudimaculatus,Rodentia,Muridae,Uromys,caudimaculatus,606.8,PHYLACINE,1,1,EltonTraits,,0,0,50,30,20,PHYLACINE,EltonTraits,
1715,Vandeleuria_nilagirica,Rodentia,Muridae,Vandeleuria,nilagirica,19.9,PHYLACINE,1,0,EltonTraits,,0,0,40,0,60,PHYLACINE,EltonTraits,
1716,Vandeleuria_nolthenii,Rodentia,Muridae,Vandeleuria,nolthenii,56.6,PHYLACINE,1,0,EltonTraits,,0,0,40,0,60,PHYLACINE,EltonTraits,
1717,Vandeleuria_oleracea,Rodentia,Muridae,Vandeleuria,oleracea,10,PHYLACINE,1,0,EltonTraits,,0,0,40,0,60,PHYLACINE,EltonTraits,
1718,Vernaya_fulva,Rodentia,Muridae,Vernaya,fulva,24.9,PHYLACINE,1,0,EltonTraits,,19,1,9,18,53,PHYLACINE,EltonTraits,
1719,Xenuromys_barbatus,Rodentia,Muridae,Xenuromys,barbatus,1000,PHYLACINE,0,1,EltonTraits,,30,0,40,30,0,PHYLACINE,EltonTraits,
1720,Xeromys_myoides,Rodentia,Muridae,Xeromys,myoides,41,PHYLACINE,0,1,EltonTraits,,40,40,0,0,20,PHYLACINE,EltonTraits,
1721,Zelotomys_hildegardeae,Rodentia,Muridae,Zelotomys,hildegardeae,60,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1722,Zelotomys_woosnami,Rodentia,Muridae,Zelotomys,woosnami,54.1,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1723,Zyzomys_argurus,Rodentia,Muridae,Zyzomys,argurus,36,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1724,Zyzomys_maini,Rodentia,Muridae,Zyzomys,maini,94,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1725,Zyzomys_palatalis,Rodentia,Muridae,Zyzomys,palatalis,123,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1726,Zyzomys_pedunculatus,Rodentia,Muridae,Zyzomys,pedunculatus,100,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1727,Zyzomys_woodwardi,Rodentia,Muridae,Zyzomys,woodwardi,136,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
1728,Leimacomys_buettneri,Rodentia,Muridae,Leimacomys,buettneri,60,PHYLACINE,0,1,EltonTraits,,20,0,0,0,80,PHYLACINE,EltonTraits,
1729,Otomys_sloggetti,Rodentia,Muridae,Otomys,sloggetti,106.3,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1730,Otomys_unisulcatus,Rodentia,Muridae,Otomys,unisulcatus,124.5,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1731,Otomys_irroratus,Rodentia,Muridae,Otomys,irroratus,118,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1732,Otomys_typus,Rodentia,Muridae,Otomys,typus,133.4,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1733,Otomys_tropicalis,Rodentia,Muridae,Otomys,tropicalis,108.8,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1734,Otomys_saundersiae,Rodentia,Muridae,Otomys,saundersiae,103,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1735,Otomys_occidentalis,Rodentia,Muridae,Otomys,occidentalis,72.8,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1736,Otomys_laminatus,Rodentia,Muridae,Otomys,laminatus,145,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1737,Otomys_angoniensis,Rodentia,Muridae,Otomys,angoniensis,121.9,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1738,Otomys_denti,Rodentia,Muridae,Otomys,denti,120,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1739,Otomys_cuanzensis,Rodentia,Muridae,Otomys,cuanzensis,90.2,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1740,Otomys_barbouri,Rodentia,Muridae,Otomys,barbouri,107.4,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1741,Otomys_anchietae,Rodentia,Muridae,Otomys,anchietae,206.5,PHYLACINE,0,1,EltonTraits,,0,0,10,10,80,PHYLACINE,EltonTraits,
1742,Otomys_lacustris,Rodentia,Muridae,Otomys,lacustris,92.6,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1743,Parotomys_littledalei,Rodentia,Muridae,Parotomys,littledalei,127,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1744,Parotomys_brantsii,Rodentia,Muridae,Parotomys,brantsii,129.5,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1745,Platacanthomys_lasiurus,Rodentia,Platacanthomyidae,Platacanthomys,lasiurus,75,PHYLACINE,1,0,EltonTraits,,0,0,40,30,30,PHYLACINE,EltonTraits,
1746,Typhlomys_cinereus,Rodentia,Platacanthomyidae,Typhlomys,cinereus,24.5,PHYLACINE,1,0,EltonTraits,,0,0,40,30,30,PHYLACINE,EltonTraits,
1747,Eospalax_fontanierii,Rodentia,Spalacidae,Eospalax,fontanierii,245,PHYLACINE,0,1,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1748,Eospalax_rothschildi,Rodentia,Spalacidae,Eospalax,rothschildi,240,PHYLACINE,0,1,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1749,Eospalax_smithii,Rodentia,Spalacidae,Eospalax,smithii,379,PHYLACINE,0,1,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1750,Myospalax_psilurus,Rodentia,Spalacidae,Myospalax,psilurus,292.5,PHYLACINE,0,1,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1751,Myospalax_aspalax,Rodentia,Spalacidae,Myospalax,aspalax,325,PHYLACINE,0,1,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1752,Myospalax_myospalax,Rodentia,Spalacidae,Myospalax,myospalax,225,PHYLACINE,0,1,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
1753,Cannomys_badius,Rodentia,Spalacidae,Cannomys,badius,275,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1754,Rhizomys_sinensis,Rodentia,Spalacidae,Rhizomys,sinensis,865,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
1755,Rhizomys_sumatrensis,Rodentia,Spalacidae,Rhizomys,sumatrensis,1625,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
1756,Rhizomys_pruinosus,Rodentia,Spalacidae,Rhizomys,pruinosus,2450,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
1757,Spalax_graecus,Rodentia,Spalacidae,Spalax,graecus,325,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1758,Spalax_nehringi,Rodentia,Spalacidae,Spalax,nehringi,176,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1759,Spalax_uralensis,Rodentia,Spalacidae,Spalax,uralensis,360.9,PHYLACINE,0,1,EltonTraits,,0,0,0,20,80,PHYLACINE,EltonTraits,
1760,Spalax_microphthalmus,Rodentia,Spalacidae,Spalax,microphthalmus,470,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1761,Spalax_leucodon,Rodentia,Spalacidae,Spalax,leucodon,178,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1762,Spalax_giganteus,Rodentia,Spalacidae,Spalax,giganteus,603,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1763,Spalax_ehrenbergi,Rodentia,Spalacidae,Spalax,ehrenbergi,176,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1764,Spalax_arenarius,Rodentia,Spalacidae,Spalax,arenarius,520,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1765,Spalax_zemni,Rodentia,Spalacidae,Spalax,zemni,287.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1766,Tachyoryctes_splendens,Rodentia,Spalacidae,Tachyoryctes,splendens,183.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1767,Tachyoryctes_macrocephalus,Rodentia,Spalacidae,Tachyoryctes,macrocephalus,597,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1768,Calomyscus_grandis,Rodentia,Calomyscidae,Calomyscus,grandis,18.3,PHYLACINE,0,1,EltonTraits,,0,0,0,75,25,PHYLACINE,EltonTraits,
1769,Calomyscus_tsolovi,Rodentia,Calomyscidae,Calomyscus,tsolovi,12.7,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
1770,Calomyscus_urartensis,Rodentia,Calomyscidae,Calomyscus,urartensis,16.5,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
1771,Calomyscus_hotsoni,Rodentia,Calomyscidae,Calomyscus,hotsoni,16.3,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
1772,Calomyscus_baluchi,Rodentia,Calomyscidae,Calomyscus,baluchi,20.1,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
1773,Calomyscus_bailwardi,Rodentia,Calomyscidae,Calomyscus,bailwardi,20.4,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
1774,Calomyscus_mystax,Rodentia,Calomyscidae,Calomyscus,mystax,17,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
1775,Calomyscus_elburzensis,Rodentia,Calomyscidae,Calomyscus,elburzensis,17,PHYLACINE,0,1,EltonTraits,,0,0,0,75,25,PHYLACINE,EltonTraits,
1776,Anomalurus_beecrofti,Rodentia,Anomaluridae,Anomalurus,beecrofti,389,PHYLACINE,1,0,EltonTraits,,10,0,50,0,40,PHYLACINE,EltonTraits,
1777,Anomalurus_derbianus,Rodentia,Anomaluridae,Anomalurus,derbianus,650,PHYLACINE,1,0,EltonTraits,,10,0,50,0,40,PHYLACINE,EltonTraits,
1778,Anomalurus_pelii,Rodentia,Anomaluridae,Anomalurus,pelii,1770,PHYLACINE,1,0,EltonTraits,,10,0,50,0,40,PHYLACINE,EltonTraits,
1779,Anomalurus_pusillus,Rodentia,Anomaluridae,Anomalurus,pusillus,250,PHYLACINE,1,0,EltonTraits,,10,0,50,0,40,PHYLACINE,EltonTraits,
1780,Idiurus_macrotis,Rodentia,Anomaluridae,Idiurus,macrotis,30,PHYLACINE,1,0,EltonTraits,,0,0,100,0,0,PHYLACINE,EltonTraits,
1781,Idiurus_zenkeri,Rodentia,Anomaluridae,Idiurus,zenkeri,100,PHYLACINE,1,0,EltonTraits,,0,0,100,0,0,PHYLACINE,EltonTraits,
1782,Zenkerella_insignis,Rodentia,Anomaluridae,Zenkerella,insignis,200,PHYLACINE,1,0,EltonTraits,,0,100,0,0,0,PHYLACINE,Non-Herbivore,
1783,Pedetes_capensis,Rodentia,Pedetidae,Pedetes,capensis,3155,PHYLACINE,0,1,EltonTraits,,0,0,0,10,90,PHYLACINE,EltonTraits,
1784,Pedetes_surdaster,Rodentia,Pedetidae,Pedetes,surdaster,3500,PHYLACINE,0,1,EltonTraits,,5,0,0,10,86,PHYLACINE,EltonTraits,
1785,Ctenodactylus_vali,Rodentia,Ctenodactylidae,Ctenodactylus,vali,175,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1786,Ctenodactylus_gundi,Rodentia,Ctenodactylidae,Ctenodactylus,gundi,289,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1787,Felovia_vae,Rodentia,Ctenodactylidae,Felovia,vae,205,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1788,Massoutiera_mzabi,Rodentia,Ctenodactylidae,Massoutiera,mzabi,194,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1789,Pectinator_spekei,Rodentia,Ctenodactylidae,Pectinator,spekei,160,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1790,Bathyergus_janetta,Rodentia,Bathyergidae,Bathyergus,janetta,332,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1791,Bathyergus_suillus,Rodentia,Bathyergidae,Bathyergus,suillus,625,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1792,Cryptomys_hottentotus,Rodentia,Bathyergidae,Cryptomys,hottentotus,102,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1793,Fukomys_zechi,Rodentia,Bathyergidae,Fukomys,zechi,223.1,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1794,Fukomys_ochraceocinereus,Rodentia,Bathyergidae,Fukomys,ochraceocinereus,200,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1795,Fukomys_mechowi,Rodentia,Bathyergidae,Fukomys,mechowi,272,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
