"","cell_id","MDS1","MDS2","MDS3"
"151","X158",0.359683639273727,0.123269243507718,-0.0189606136182734
"152","X159",0.0602983990813545,0.0825596017463849,0.0841168350641678
"153","X160",0.0451996496742158,0.0855941285689409,0.0167698933417418
"154","X161",0.0354632340109119,0.0566778910537265,0.0118509051002827
"155","X162",0.027924900746425,0.0578038157688848,0.00768602792931304
"156","X163",0.0292444303921241,0.05865852066389,0.00962241436255575
"157","X164",0.0292444303921241,0.05865852066389,0.00962241436255575
"158","X165",0.0292444303921241,0.05865852066389,0.00962241436255576
"159","X166",0.0587590827463683,0.0643386550715268,0.0605020847152796
"160","X167",0.0562657771718923,0.0802822577181995,0.0797039178121522
"161","X168",0.0648662370872978,0.096986163585457,0.117095135182024
"162","X169",0.0663335619154283,0.0886984429413577,0.105546812808771
"163","X170",0.0647105841469259,0.0962290949912165,0.118129925632232
"164","X171",0.0661226258564337,0.102001667956237,0.120266132566471
"165","X172",0.0706593178400418,0.095935464120263,0.144196399094991
"166","X173",0.0439041987662863,0.0691573279216764,0.0641580396387985
"167","X174",0.0530043223913095,0.0467933556628088,0.0635863008442373
"168","X175",0.0514180689011897,0.0344294286541628,0.0515826742014713
"169","X176",0.0525347693628898,0.0713468630674449,0.0853720670551199
"170","X177",0.0691709169267347,0.112442213196411,0.156679052746448
"171","X178",0.067865627826349,0.111177788693306,0.160763432742439
"172","X179",-0.0201867868312587,0.359656183861469,-0.19643101007238
"173","X180",-0.0105494534655041,0.411811822106682,-0.209539426284582
"174","X181",-0.0417592291346719,0.421104419365778,-0.195309507895628
"175","X182",-0.0555548075342734,0.375777174257533,-0.0919218397295022
"176","X183",-0.0762612882118349,0.348535358100892,-0.0808980717416122
"177","X184",-0.0646928600035356,0.409768819473425,-0.0611683726113266
"178","X185",-0.112401141098932,0.415244119450825,-0.0698626837855158
"179","X186",-0.134357513592633,0.28999336796745,-0.061205405031876
"180","X187",-0.134543264421543,0.288720469033748,-0.0597248510599743
"181","X188",-0.12073279131977,0.296792361243869,-0.038947490321047
"182","X189",-0.107388606319606,0.302466494476602,-0.00886030727654015
"183","X190",0.259244582913519,0.147443436421889,0.0658926601528455
"184","X191",0.266769940421426,0.159749366249262,0.0413399354359208
"185","X192",0.28658768474092,0.121347532083952,0.0367325480574873
"186","X193",0.28014806605761,0.114106056181477,0.0372244593158306
"187","X194",0.266947405733086,0.156121843693681,0.0342168821379539
"188","X195",0.277255572089172,0.150709238883466,0.0257319430145015
"189","X196",0.291298591185019,0.111150727744,0.0201989714425614
"190","X197",0.370799518999458,0.121304923079673,-0.0142200605444529
"191","X198",0.0288882924735437,0.0689509089988489,0.00845340500937266
"192","X199",0.0293055955231811,0.0583216412797128,0.0107586635628652
"193","X200",0.0352420686716538,0.0564801118801525,0.0114616408003333
"194","X201",0.027924900746425,0.0578038157688848,0.00768602792931304
"195","X202",0.027924900746425,0.0578038157688848,0.00768602792931304
"196","X203",0.027924900746425,0.0578038157688848,0.00768602792931305
"197","X204",0.027924900746425,0.0578038157688848,0.00768602792931304
"198","X205",0.0438848287878073,0.0705168609100153,0.0582878181111438
"199","X206",0.0582700885156045,0.0633343596392077,0.0625616938961088
"200","X207",0.0598063262382517,0.0868974720635663,0.0990319351014559
"201","X208",0.0585447140305808,0.0860674482898541,0.102580191459136
"202","X209",0.0663076473112828,0.0881089274650407,0.106074296070099
"203","X210",0.0728475834245566,0.0834369232106556,0.111021239626899
"204","X211",0.0549872558257316,0.0768846310061579,0.0854566282659613
"205","X212",0.0441028294068258,0.0692091003245093,0.063180988505512
"206","X213",0.0499291631082215,0.0455385074782089,0.0523066933311358
"207","X214",0.0396715199092964,0.03931988112569,0.0380945503030019
"208","X215",0.0328413452132111,0.03946303300818,0.0161412379607165
"209","X216",0.0628417406114931,0.089223367758036,0.135979949170294
"210","X217",0.0764863549926158,0.11241636414948,0.174397196334046
"211","X218",-0.0229954160001982,0.294197732424983,-0.14410318247583
"212","X219",0.00764252402843005,0.408008220691121,-0.183962757551543
"213","X220",-0.0484948356098023,0.423513019638311,-0.184029296904996
"214","X221",-0.0497499332057432,0.37915589168593,-0.0884983877049005
"215","X222",-0.0628569037309409,0.36285387939023,-0.0808788640452914
"216","X223",-0.0732848958848103,0.409709940635458,-0.0660013394630492
"217","X224",-0.107980624230227,0.406715707407243,-0.0525790604546005
"218","X225",-0.130487573540084,0.290748495808358,-0.0455611352253979
"219","X226",-0.137579555914145,0.290627832699992,-0.052770383100527
"220","X227",-0.112855533465147,0.301402043037759,-0.0189138402551581
"221","X228",-0.11276276162158,0.306676338070062,0.0109075804618811
"222","X229",0.212566846245721,0.106780839357934,0.0566523841018806
"223","X230",0.281887026683873,0.115812714011574,0.0471269640090041
"224","X231",0.28963656644195,0.120246499221534,0.0337647690541398
"225","X232",0.281831572155723,0.111234550966465,0.0433351770302639
"226","X233",0.281028047490871,0.113989672309792,0.035777202570217
"227","X234",0.282685834544292,0.103776335895867,-0.0353663944964164
"228","X235",0.291022367736136,0.0927671075419263,-0.0319733800085866
"229","X236",0.290729815641821,0.0991236597898219,-0.0162370675524232
"230","X237",0.292324705347654,0.0992826440736169,-0.0224555511021866
"231","X238",0.297345236117254,0.0868675184743804,0.0346635450844982
"232","X239",0.0290236712106651,0.0688273114748953,0.00929322367995753
"233","X240",0.0290236712106651,0.0688273114748953,0.00929322367995753
"234","X241",0.0457479536571997,0.0639218005651511,0.0176718144549924
"235","X242",0.0316015964467097,0.0423421878630983,0.0120515552285072
"236","X243",0.029173659590168,0.0427433345269442,0.00886749520414047
"237","X244",0.029173659590168,0.0427433345269442,0.00886749520414047
"238","X245",0.029173659590168,0.0427433345269442,0.00886749520414047
"239","X246",0.0495743123242007,0.0638708348294706,0.0518616282544933
"240","X247",0.0559848489895226,0.0625598881133595,0.0669536716666674
"241","X248",0.0585927632714187,0.0623489693614692,0.0632610132230397
"242","X249",0.0664918184881937,0.0874880932404652,0.106652014968902
"243","X250",0.0638606229397884,0.0937155710636294,0.126335404681273
"244","X251",0.0550213227284436,0.078482129940071,0.0865245858523072
"245","X252",0.0589199163788618,0.0604910856803579,0.069609945220018
"246","X253",0.0497154755238529,0.0631739292964661,0.0568048432586807
"247","X254",0.0497486694402677,0.0462025342583844,0.0526459875194677
"248","X255",0.0499643389903111,0.0801270134602947,0.0303287295076673
"249","X256",0.0364622059656249,0.0687118399885444,0.0142265076420048
"250","X257",0.0638019370499885,0.0763575111219443,0.128792656857447
"251","X258",-0.0143690322474156,0.304234965889478,-0.15437706094303
"252","X259",-0.0138281753048227,0.363187473145154,-0.219760428229388
"253","X260",-0.0948656581950868,0.41140832520463,-0.168475303467762
"254","X261",-0.0504444651452073,0.395654718297224,-0.0986805233315608
"255","X262",-0.065782082381249,0.366628039092886,-0.0862522566800295
"256","X263",-0.064713900608997,0.368304131899515,-0.0774851830586569
"257","X264",-0.118660834614422,0.395503527925132,-0.0665877284674564
"258","X265",-0.123307190588013,0.28533716089228,-0.0324396665698934
"259","X266",-0.122689409854955,0.294726056078063,-0.037988620797837
"260","X267",-0.119126273376217,0.306093157798165,0.00298668276304989
"261","X268",-0.124390283976759,0.306167807979081,0.00810873098585705
"262","X269",-0.116415094343617,0.309344381975317,0.00753884169471048
"263","X270",0.269312090100479,0.151734277852795,0.0440306716628608
"264","X271",0.272352808093924,0.152749503096602,0.0428395129144024
"265","X272",0.271383096663476,0.143850341045907,0.0430224890973211
"266","X273",0.28061072235235,0.110382344324277,0.0372326268596602
"267","X274",0.281226510434251,0.104365207306276,0.0440329415548243
"268","X275",0.279487545997425,0.103214987454521,-0.0316249191301901
"269","X276",0.288929618974846,0.0844834801617396,-0.0350893289940848
"270","X277",0.293292823360042,0.0968272253300071,-0.018090337432989
"271","X278",0.293416539800049,0.0961589089219815,-0.0202253573751098
"272","X279",0.290916322549725,0.0838291748626434,0.0412660890846917
"273","X280",0.288893157716892,0.0751239661479854,-0.0107232287734836
"274","X281",0.0287510666677751,0.126445615669365,-0.0772897343126284
"275","X282",0.0339877931228397,0.174325895631974,-0.341207463523652
"276","X283",0.0290236712106651,0.0688273114748954,0.00929322367995693
"277","X284",0.045797207195208,0.0643550857890512,0.0167370165275276
"278","X285",0.0365651837156815,0.0663317314261007,0.0136649410038448
"279","X286",0.0292264243444927,0.0574205744644862,0.0133153235094752
"280","X287",0.0289444872185496,0.0433820059221672,0.0107921031540587
"281","X288",0.0289444872185496,0.0433820059221672,0.0107921031540587
"282","X289",0.029173659590168,0.0427433345269442,0.00886749520414046
"283","X290",0.0495743123242007,0.0638708348294706,0.0518616282544933
"284","X291",0.0548502237363641,0.0812774730235583,0.0781473998836981
"285","X292",0.0548502237359118,0.0812774730219215,0.078147399886387
"286","X293",0.0591469352146633,0.0805123992171877,0.0891973001605157
"287","X294",0.0485938274987836,0.0645271904079591,0.0518240400609909
"288","X295",0.0588960420071746,0.0606636715674322,0.0699875519427339
"289","X296",0.0589199163686008,0.0604910857302663,0.0696099451810445
"290","X297",0.055888154717974,0.0632979079667284,0.0685243461744912
"291","X298",0.0486722732770642,0.0631447024850935,0.059727296763825
"292","X299",0.0651162108608359,0.081610975284873,0.116362618101656
"293","X300",0.0572500093191221,0.0770972845045656,0.118019619900044
"294","X301",0.0682634904608617,0.092031608023734,0.157482165522249
"295","X302",0.0079126319835285,0.334485070877072,-0.237539833133263
"296","X303",-0.019377633727557,0.359694423743701,-0.23923976111217
"297","X304",-0.0993661685897667,0.301255447518982,-0.123732559141501
"298","X305",-0.106693312759619,0.291379967152713,-0.113125283016084
"299","X306",-0.100351876805428,0.38818120697724,-0.117084418611594
"300","X307",-0.112132166466047,0.366252818525147,-0.109717924839083
"301","X308",-0.138012153277409,0.272187552887181,-0.0418467102424194
"302","X309",-0.125410743528808,0.284215584151851,-0.020063031213264
"303","X310",-0.132521804964863,0.280149974331745,-0.0152388781093216
"304","X311",-0.129018094202958,0.299042784534084,-0.00620464242816887
"305","X312",-0.134071988789234,0.299260256062814,-0.00579953305042025
"306","X313",-0.127866069645155,0.308176104138691,0.00727590448731496
"307","X314",-0.124123910990127,0.310337063614039,0.0111166838672598
"308","X315",-0.124585134734843,0.309226077276171,-0.00897988683693885
"309","X316",0.268871701721296,0.14761359622558,0.0474702687228647
"310","X317",0.287603311793161,0.121944499639413,0.0270754080572045
"311","X318",0.281450343516816,0.111468396661336,0.032264974047544
"312","X319",0.28195608191135,0.106948694488287,0.0352423342193315
"313","X320",0.281492346746268,0.0972295808545037,0.0446926923043008
"314","X321",0.280141765591929,0.0934911163074574,0.0469458589193285
"315","X322",0.290422628014333,0.0863605001698047,-0.0301105172239148
"316","X323",0.292863435170638,0.0978948439047298,-0.0167496276016511
"317","X324",0.292623838806833,0.0988554348987852,-0.0211128208096721
"318","X325",0.287046599649734,0.0902665262943748,-0.0198744092970037
"319","X326",0.288800779632155,0.0770998085726076,-0.0113497026151106
"320","X327",0.0270072607007681,0.136777464924849,-0.0994596193472205
"321","X328",0.150409714508521,0.323130330045753,0.159186125624406
"322","X329",0.0651717164468642,0.0843598061281767,0.112573675402564
"323","X330",0.0287686355041692,0.0696500956761803,0.0108226063357202
"324","X331",0.0367388215546618,0.0555225876556249,0.015318848519037
"325","X332",0.0461124999364817,0.0634753877005171,0.0208539160797054
"326","X333",0.0292264243444927,0.0574205744644862,0.0133153235094752
"327","X334",0.0289444872185496,0.0433820059221672,0.0107921031540587
"328","X335",0.0283652111760834,0.0213177245531568,0.0119675014717884
"329","X336",0.0527326228862181,0.0487641700016334,0.0579917643771778
"330","X337",0.058380996418313,0.0628883468816069,0.063540510683358
"331","X338",0.0548502237363687,0.0812774730235752,0.0781473998836704
"332","X339",0.0536242023522093,0.0453752649322768,0.0597133007501934
"333","X340",0.0387529928427397,0.0409612473333895,0.0372680216939955
"334","X341",0.056092669113317,0.0601884536289272,0.0732017208560768
"335","X342",0.0560926691168891,0.0601884536108386,0.0732017208717845
"336","X343",0.0485566325593644,0.0635918085402548,0.0578365073941131
"337","X344",0.0441391590826527,0.0687903480996473,0.0658945772593156
"338","X345",0.0564390112546036,0.0804242360011691,0.115706446825084
"339","X346",0.0767720474839071,0.11329307082396,0.17367891338694
"340","X347",-0.01590359731919,0.355950077162593,-0.224041403232934
"341","X348",-0.021284196569967,0.408080347859532,-0.169126920293567
"342","X349",-0.100764179167016,0.300019789989642,-0.125800979566282
"343","X350",-0.10647323104535,0.293187931297169,-0.108225090202096
"344","X351",-0.116460557108594,0.276882244975202,-0.0991768005752012
"345","X352",-0.135993640864304,0.269297922539961,-0.0608358588904609
"346","X353",-0.137172427668259,0.275208530921224,-0.0431464227825645
"347","X354",-0.136533881537973,0.278370171495888,-0.0191899602373649
"348","X355",-0.128222480417168,0.284673745894782,-0.00224456759036881
"349","X356",-0.142866925907321,0.285437427463289,-0.0184225401654905
"350","X357",-0.136621950105512,0.292091887629802,-0.0226511103472694
"351","X358",-0.129542488251133,0.304743898623637,0.00193995603566144
"352","X359",-0.121865456701582,0.308558699124324,0.00712718081463729
"353","X360",-0.122179759282299,0.310030690376834,-0.000974031114875183
"354","X361",-0.112804032519971,0.311222548707057,0.00451708066301562
"355","X362",0.272546365718036,0.14175489515948,0.0481640035983343
"356","X363",0.289879792360408,0.105321462559543,0.0365311180696381
"357","X364",0.283816711325121,0.1014823016527,0.0349244190211223
"358","X365",0.284437188117203,0.0930206204791834,0.0378094668474801
"359","X366",0.290372525276452,0.093028162453853,0.024820263975295
"360","X367",0.290026251831718,0.093896930627895,0.0247144477724864
"361","X368",0.292344923043561,0.084763910070484,-0.0312252169326151
"362","X369",0.292649920020011,0.0906313571491228,-0.0155939932324371
"363","X370",0.296082150653572,0.0872074997728708,-0.0248391524369266
"364","X371",0.295619730561471,0.0894660951719189,-0.022795613940721
"365","X372",0.129966356235627,0.294797423642057,0.100916937749672
"366","X373",0.14702154643917,0.313205790987733,0.132531511130075
"367","X374",0.0570910649248882,0.0820509041454772,0.111970744820444
"368","X375",0.0468422837371218,0.0634650348346969,0.021304113104702
"369","X376",0.0288677046907456,0.0586146502299976,0.0139712769324532
"370","X377",0.0323839633244328,0.040660556999367,0.014095115397017
"371","X378",0.0286707715285404,0.033701023181474,0.0076429927588003
"372","X379",0.0283652111760834,0.0213177245531568,0.0119675014717884
"373","X380",0.0499443798343213,0.0441983000973055,0.0478946987305371
"374","X381",0.0503754124992845,0.0459819289588036,0.060948637632566
"375","X382",0.0502764509843163,0.0463711722765532,0.0605213137803094
"376","X383",0.0502764509842418,0.0463711722766779,0.0605213137802887
"377","X384",0.0497638216553291,0.0628424166560811,0.0573416124862181
"378","X385",0.0584146229464197,0.0605695567768034,0.070637626995356
"379","X386",0.0486877882177991,0.0634538237702355,0.0594714631878636
"380","X387",0.0538931276120941,0.0449167208875903,0.0657551079335853
"381","X388",0.0629876863377532,0.0985410738554988,0.129936133538738
"382","X389",0.078472348988775,0.11345641624088,0.180887640406598
"383","X390",0.0076455101638837,0.386642893875852,-0.230362531325277
"384","X391",-0.0119961493698679,0.408996613418712,-0.179293421594873
"385","X392",-0.0721357197866221,0.322582855977555,-0.102553695934103
"386","X393",-0.110282311355897,0.302099190390425,-0.0859010458952485
"387","X394",-0.110587886894209,0.290547569733289,-0.0774085406819422
"388","X395",-0.12050480789334,0.286141124908783,-0.060872208477689
"389","X396",-0.128968683797519,0.286793728642827,-0.0305503344635423
"390","X397",-0.127659521803718,0.28336646459296,-0.0204026653917893
"391","X398",-0.150091493837073,0.269163540018466,-0.010848763116349
"392","X399",-0.141012981672541,0.27123731867762,-0.00828576310042872
"393","X400",-0.144779100173894,0.274355017871935,-0.0195870422584038
"394","X401",-0.135350410109646,0.286269724940977,-0.010214034084156
"395","X402",-0.131342884251388,0.300764888323808,-0.00894887682067102
"396","X403",-0.11861590850721,0.309201852083696,-0.00530538177257299
"397","X404",-0.114457537759427,0.310145234014019,0.00113736686157496
"398","X405",0.267638190831116,0.150862624305321,0.0386295376522125
"399","X406",0.277250753982553,0.144118699788646,0.0373907568111461
"400","X407",0.289336853524383,0.103123436183266,0.0352017727745054
"401","X408",0.287568765501072,0.0992745054147137,0.0387615720354004
"402","X409",0.293474786595869,0.0927338964394421,0.0249019444177422
"403","X410",0.293880762399261,0.0920856176302097,0.0238885000572953
"404","X411",0.289172876372155,0.088579591390412,-0.0300535974234196
"405","X412",0.291076929627549,0.0913391508271565,-0.013150685561181
"406","X413",0.292726926467805,0.0880026394458171,-0.0149218270486202
"407","X414",0.294689289745145,0.0862103377288257,-0.0187583771593262
"408","X415",0.29723642456137,0.0885637827707059,-0.0216335178669867
"409","X416",0.277144440693289,0.130665437976159,-0.0165951798814933
"410","X417",0.0278250206375853,0.170066206917613,-0.301473751029342
"411","X418",0.0315071742418746,0.172683809490281,-0.34139161493706
"412","X419",0.0442475560610274,0.179203889437942,-0.323614030634142
"413","X420",0.0297982010662996,0.0405244693515447,0.0103224891298778
"414","X421",0.0297982010662996,0.0405244693515447,0.0103224891298778
"415","X422",0.0325158096645238,0.0404555668733168,0.0146648907537328
"416","X423",0.0499890452227957,0.0445812839464655,0.047138654463413
"417","X424",0.0499443798343213,0.0441983000973055,0.0478946987305371
"418","X425",0.0499443798343213,0.0441983000973055,0.0478946987305371
"419","X426",0.0499443798343213,0.0441983000973055,0.0478946987305371
"420","X427",0.0562863845221461,0.0765870807692987,0.0869875459888171
"421","X428",0.0656003925545781,0.0845485048581561,0.111129835040469
"422","X429",0.0595866464243545,0.0730138294477074,0.0984745982690876
"423","X430",0.0558927939074212,0.0756674466346672,0.0915497976277942
"424","X431",0.102418612903223,0.161715368519262,0.244510582124682
"425","X432",0.00135981943380459,0.400239667442211,-0.193649146900093
"426","X433",-0.0192483598834821,0.393986047742594,-0.25376599712731
"427","X434",-0.109487551950522,0.299798083017015,-0.117764374931862
"428","X435",-0.112601135962896,0.305260913732797,-0.0707777379985721
"429","X436",-0.119058310566927,0.295397252471726,-0.0726611469205136
