,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Aerial,ForStrat.Source,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Nect,Diet.Source,PlantCat.Source,PlantCat.Notes
302,Dermanura_tolteca,Chiroptera,Phyllostomidae,Dermanura,tolteca,15.4,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
303,Dermanura_watsoni,Chiroptera,Phyllostomidae,Dermanura,watsoni,12,PHYLACINE,1,0,0,EltonTraits,20,0,71,9,PHYLACINE,EltonTraits,
304,Dermanura_anderseni,Chiroptera,Phyllostomidae,Dermanura,anderseni,138,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
305,Artibeus_fimbriatus,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,63.9,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
306,Artibeus_fraterculus,Chiroptera,Phyllostomidae,Artibeus,fraterculus,39.5,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
307,Artibeus_hirsutus,Chiroptera,Phyllostomidae,Artibeus,hirsutus,38.7,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
308,Artibeus_amplus,Chiroptera,Phyllostomidae,Artibeus,amplus,60,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
309,Artibeus_inopinatus,Chiroptera,Phyllostomidae,Artibeus,inopinatus,29.3,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
310,Artibeus_jamaicensis,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,42.2,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
311,Artibeus_obscurus,Chiroptera,Phyllostomidae,Artibeus,obscurus,35.2,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
312,Artibeus_lituratus,Chiroptera,Phyllostomidae,Artibeus,lituratus,60.5,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
313,Artibeus_concolor,Chiroptera,Phyllostomidae,Artibeus,concolor,19.4,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
314,Centurio_senex,Chiroptera,Phyllostomidae,Centurio,senex,21.2,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
315,Ametrida_centurio,Chiroptera,Phyllostomidae,Ametrida,centurio,10.3,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
316,Chiroderma_trinitatum,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,13.7,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
317,Chiroderma_villosum,Chiroptera,Phyllostomidae,Chiroderma,villosum,23.1,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
318,Chiroderma_salvini,Chiroptera,Phyllostomidae,Chiroderma,salvini,25.5,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
319,Chiroderma_doriae,Chiroptera,Phyllostomidae,Chiroderma,doriae,19.9,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
320,Ectophylla_alba,Chiroptera,Phyllostomidae,Ectophylla,alba,5.8,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
321,Enchisthenes_hartii,Chiroptera,Phyllostomidae,Enchisthenes,hartii,16,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
322,Mesophylla_macconnelli,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,6.9,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
323,Phyllops_falcatus,Chiroptera,Phyllostomidae,Phyllops,falcatus,19.5,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
324,Platyrrhinus_recifinus,Chiroptera,Phyllostomidae,Platyrrhinus,recifinus,17.7,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
325,Platyrrhinus_dorsalis,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,26,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
326,Platyrrhinus_umbratus,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,24.5,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
327,Platyrrhinus_helleri,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,13.5,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
328,Platyrrhinus_infuscus,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,50.2,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
329,Platyrrhinus_chocoensis,Chiroptera,Phyllostomidae,Platyrrhinus,chocoensis,30.5,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
330,Platyrrhinus_brachycephalus,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,14.1,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
331,Platyrrhinus_aurarius,Chiroptera,Phyllostomidae,Platyrrhinus,aurarius,34.2,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
332,Platyrrhinus_lineatus,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,24.4,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
333,Platyrrhinus_vittatus,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,41.4,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
334,Pygoderma_bilabiatum,Chiroptera,Phyllostomidae,Pygoderma,bilabiatum,18.5,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
335,Sphaeronycteris_toxophyllum,Chiroptera,Phyllostomidae,Sphaeronycteris,toxophyllum,16.2,PHYLACINE,1,0,0,EltonTraits,0,0,86,14,PHYLACINE,EltonTraits,
336,Uroderma_bilobatum,Chiroptera,Phyllostomidae,Uroderma,bilobatum,16.7,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
337,Uroderma_magnirostrum,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,16.9,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
338,Vampyressa_pusilla,Chiroptera,Phyllostomidae,Vampyressa,pusilla,8.6,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
339,Vampyressa_thyone,Chiroptera,Phyllostomidae,Vampyressa,thyone,8.5,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
340,Vampyressa_melissa,Chiroptera,Phyllostomidae,Vampyressa,melissa,16.3,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
341,Vampyriscus_brocki,Chiroptera,Phyllostomidae,Vampyriscus,brocki,10,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
342,Vampyriscus_nymphaea,Chiroptera,Phyllostomidae,Vampyriscus,nymphaea,11.8,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
343,Vampyriscus_bidens,Chiroptera,Phyllostomidae,Vampyriscus,bidens,11.6,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
344,Vampyrodes_caraccioli,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,34.7,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
345,Sturnira_tildae,Chiroptera,Phyllostomidae,Sturnira,tildae,24,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
346,Sturnira_oporaphilum,Chiroptera,Phyllostomidae,Sturnira,oporaphilum,26.5,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
347,Sturnira_mordax,Chiroptera,Phyllostomidae,Sturnira,mordax,25.1,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
348,Sturnira_magna,Chiroptera,Phyllostomidae,Sturnira,magna,48.6,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
349,Sturnira_luisi,Chiroptera,Phyllostomidae,Sturnira,luisi,21,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
350,Sturnira_ludovici,Chiroptera,Phyllostomidae,Sturnira,ludovici,21,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
351,Sturnira_lilium,Chiroptera,Phyllostomidae,Sturnira,lilium,19.1,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
352,Sturnira_erythromos,Chiroptera,Phyllostomidae,Sturnira,erythromos,15.1,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
353,Sturnira_bogotensis,Chiroptera,Phyllostomidae,Sturnira,bogotensis,20.8,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
354,Sturnira_aratathomasi,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,48.6,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
355,Sturnira_mistratensis,Chiroptera,Phyllostomidae,Sturnira,mistratensis,20.1,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
356,Sturnira_nana,Chiroptera,Phyllostomidae,Sturnira,nana,10.9,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
357,Sturnira_bidens,Chiroptera,Phyllostomidae,Sturnira,bidens,17.6,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
358,Desmodus_rotundus,Chiroptera,Phyllostomidae,Desmodus,rotundus,31.2,PHYLACINE,0,1,0,EltonTraits,0,100,0,0,PHYLACINE,Non-Herbivore,
359,Diaemus_youngi,Chiroptera,Phyllostomidae,Diaemus,youngi,36.3,PHYLACINE,0,1,0,EltonTraits,0,100,0,0,PHYLACINE,Non-Herbivore,
360,Diphylla_ecaudata,Chiroptera,Phyllostomidae,Diphylla,ecaudata,29.3,PHYLACINE,0,1,0,EltonTraits,0,100,0,0,PHYLACINE,Non-Herbivore,
361,Brachyphylla_nana,Chiroptera,Phyllostomidae,Brachyphylla,nana,35.8,PHYLACINE,1,0,0,EltonTraits,10,0,80,10,PHYLACINE,EltonTraits,
362,Erophylla_sezekorni,Chiroptera,Phyllostomidae,Erophylla,sezekorni,15.8,PHYLACINE,1,0,0,EltonTraits,30,0,40,30,PHYLACINE,EltonTraits,
363,Erophylla_bombifrons,Chiroptera,Phyllostomidae,Erophylla,bombifrons,14.3,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
364,Phyllonycteris_poeyi,Chiroptera,Phyllostomidae,Phyllonycteris,poeyi,22,PHYLACINE,1,0,0,EltonTraits,30,0,40,30,PHYLACINE,EltonTraits,
365,Anoura_cultrata,Chiroptera,Phyllostomidae,Anoura,cultrata,16.9,PHYLACINE,1,0,0,EltonTraits,30,0,30,40,PHYLACINE,EltonTraits,
366,Anoura_geoffroyi,Chiroptera,Phyllostomidae,Anoura,geoffroyi,14.6,PHYLACINE,1,0,0,EltonTraits,30,0,30,40,PHYLACINE,EltonTraits,
367,Anoura_latidens,Chiroptera,Phyllostomidae,Anoura,latidens,14.7,PHYLACINE,1,0,0,EltonTraits,30,0,30,40,PHYLACINE,EltonTraits,
368,Anoura_luismanueli,Chiroptera,Phyllostomidae,Anoura,luismanueli,8.5,PHYLACINE,1,0,0,EltonTraits,20,0,34,46,PHYLACINE,EltonTraits,
369,Anoura_caudifer,Chiroptera,Phyllostomidae,Anoura,caudifer,10.1,PHYLACINE,1,0,0,EltonTraits,30,0,30,40,PHYLACINE,EltonTraits,
370,Choeroniscus_godmani,Chiroptera,Phyllostomidae,Choeroniscus,godmani,7.9,PHYLACINE,1,0,0,EltonTraits,30,0,40,30,PHYLACINE,EltonTraits,
371,Choeroniscus_minor,Chiroptera,Phyllostomidae,Choeroniscus,minor,8.7,PHYLACINE,1,0,0,EltonTraits,30,0,40,30,PHYLACINE,EltonTraits,
372,Choeroniscus_periosus,Chiroptera,Phyllostomidae,Choeroniscus,periosus,10.5,PHYLACINE,1,0,0,EltonTraits,30,0,40,30,PHYLACINE,EltonTraits,
373,Choeronycteris_mexicana,Chiroptera,Phyllostomidae,Choeronycteris,mexicana,16.6,PHYLACINE,1,0,0,EltonTraits,20,0,40,40,PHYLACINE,EltonTraits,
374,Glossophaga_longirostris,Chiroptera,Phyllostomidae,Glossophaga,longirostris,11.9,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
375,Glossophaga_leachii,Chiroptera,Phyllostomidae,Glossophaga,leachii,10.1,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
376,Glossophaga_morenoi,Chiroptera,Phyllostomidae,Glossophaga,morenoi,8.4,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
377,Glossophaga_soricina,Chiroptera,Phyllostomidae,Glossophaga,soricina,9.4,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
378,Glossophaga_commissarisi,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,8.9,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
379,Hylonycteris_underwoodi,Chiroptera,Phyllostomidae,Hylonycteris,underwoodi,6.7,PHYLACINE,1,0,0,EltonTraits,10,0,40,50,PHYLACINE,EltonTraits,
380,Leptonycteris_yerbabuenae,Chiroptera,Phyllostomidae,Leptonycteris,yerbabuenae,20,PHYLACINE,1,0,0,EltonTraits,10,0,45,45,PHYLACINE,EltonTraits,
381,Leptonycteris_nivalis,Chiroptera,Phyllostomidae,Leptonycteris,nivalis,25.6,PHYLACINE,1,0,0,EltonTraits,20,0,40,40,PHYLACINE,EltonTraits,
382,Leptonycteris_curasoae,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,23.4,PHYLACINE,1,0,0,EltonTraits,20,0,40,40,PHYLACINE,EltonTraits,
383,Lichonycteris_obscura,Chiroptera,Phyllostomidae,Lichonycteris,obscura,5.6,PHYLACINE,1,0,0,EltonTraits,0,0,50,50,PHYLACINE,EltonTraits,
384,Monophyllus_redmani,Chiroptera,Phyllostomidae,Monophyllus,redmani,8.7,PHYLACINE,1,0,0,EltonTraits,20,0,40,40,PHYLACINE,EltonTraits,
385,Musonycteris_harrisoni,Chiroptera,Phyllostomidae,Musonycteris,harrisoni,11.8,PHYLACINE,1,0,0,EltonTraits,40,0,0,60,PHYLACINE,EltonTraits,
386,Scleronycteris_ega,Chiroptera,Phyllostomidae,Scleronycteris,ega,49,PHYLACINE,1,0,0,EltonTraits,30,0,30,40,PHYLACINE,EltonTraits,
387,Lionycteris_spurrelli,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,8.4,PHYLACINE,1,0,0,EltonTraits,0,0,86,14,PHYLACINE,EltonTraits,
388,Lonchophylla_mordax,Chiroptera,Phyllostomidae,Lonchophylla,mordax,9,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
389,Lonchophylla_bokermanni,Chiroptera,Phyllostomidae,Lonchophylla,bokermanni,9.6,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
390,Lonchophylla_dekeyseri,Chiroptera,Phyllostomidae,Lonchophylla,dekeyseri,11.2,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
391,Lonchophylla_handleyi,Chiroptera,Phyllostomidae,Lonchophylla,handleyi,18.5,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
392,Lonchophylla_hesperia,Chiroptera,Phyllostomidae,Lonchophylla,hesperia,9.8,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
393,Lonchophylla_thomasi,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,6.9,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
394,Lonchophylla_robusta,Chiroptera,Phyllostomidae,Lonchophylla,robusta,17.2,PHYLACINE,1,0,0,EltonTraits,40,0,30,30,PHYLACINE,EltonTraits,
395,Platalina_genovensium,Chiroptera,Phyllostomidae,Platalina,genovensium,47,PHYLACINE,1,0,0,EltonTraits,0,0,0,100,PHYLACINE,EltonTraits,
396,Carollia_brevicauda,Chiroptera,Phyllostomidae,Carollia,brevicauda,14.4,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
397,Carollia_castanea,Chiroptera,Phyllostomidae,Carollia,castanea,13.3,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
398,Carollia_perspicillata,Chiroptera,Phyllostomidae,Carollia,perspicillata,18,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
399,Carollia_subrufa,Chiroptera,Phyllostomidae,Carollia,subrufa,15.6,PHYLACINE,1,0,0,EltonTraits,0,0,100,0,PHYLACINE,EltonTraits,
400,Carollia_sowelli,Chiroptera,Phyllostomidae,Carollia,sowelli,16.5,PHYLACINE,1,0,0,EltonTraits,20,0,80,0,PHYLACINE,EltonTraits,
401,Rhinophylla_alethina,Chiroptera,Phyllostomidae,Rhinophylla,alethina,14,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
402,Rhinophylla_fischerae,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,10.6,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
403,Rhinophylla_pumilio,Chiroptera,Phyllostomidae,Rhinophylla,pumilio,9.6,PHYLACINE,1,0,0,EltonTraits,10,0,90,0,PHYLACINE,EltonTraits,
404,Craseonycteris_thonglongyai,Chiroptera,Craseonycteridae,Craseonycteris,thonglongyai,2.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
405,Saccolaimus_flaviventris,Chiroptera,Emballonuridae,Saccolaimus,flaviventris,42.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
406,Saccolaimus_mixtus,Chiroptera,Emballonuridae,Saccolaimus,mixtus,23,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
407,Saccolaimus_peli,Chiroptera,Emballonuridae,Saccolaimus,peli,100,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
408,Saccolaimus_saccolaimus,Chiroptera,Emballonuridae,Saccolaimus,saccolaimus,41.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
409,Taphozous_perforatus,Chiroptera,Emballonuridae,Taphozous,perforatus,27.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
410,Taphozous_melanopogon,Chiroptera,Emballonuridae,Taphozous,melanopogon,25.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
411,Taphozous_australis,Chiroptera,Emballonuridae,Taphozous,australis,22.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
412,Taphozous_georgianus,Chiroptera,Emballonuridae,Taphozous,georgianus,27.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
413,Taphozous_hildegardeae,Chiroptera,Emballonuridae,Taphozous,hildegardeae,29.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
414,Taphozous_hilli,Chiroptera,Emballonuridae,Taphozous,hilli,22,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
415,Taphozous_kapalgensis,Chiroptera,Emballonuridae,Taphozous,kapalgensis,26,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
416,Taphozous_longimanus,Chiroptera,Emballonuridae,Taphozous,longimanus,26.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
417,Taphozous_theobaldi,Chiroptera,Emballonuridae,Taphozous,theobaldi,39.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
418,Taphozous_mauritianus,Chiroptera,Emballonuridae,Taphozous,mauritianus,27.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
419,Taphozous_troughtoni,Chiroptera,Emballonuridae,Taphozous,troughtoni,32.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
420,Taphozous_hamiltoni,Chiroptera,Emballonuridae,Taphozous,hamiltoni,22,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
421,Taphozous_nudiventris,Chiroptera,Emballonuridae,Taphozous,nudiventris,30.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
422,Balantiopteryx_infusca,Chiroptera,Emballonuridae,Balantiopteryx,infusca,4.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
423,Balantiopteryx_io,Chiroptera,Emballonuridae,Balantiopteryx,io,4.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
424,Balantiopteryx_plicata,Chiroptera,Emballonuridae,Balantiopteryx,plicata,6.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
425,Centronycteris_centralis,Chiroptera,Emballonuridae,Centronycteris,centralis,5.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
426,Centronycteris_maximiliani,Chiroptera,Emballonuridae,Centronycteris,maximiliani,5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
427,Coleura_afra,Chiroptera,Emballonuridae,Coleura,afra,10.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
428,Cormura_brevirostris,Chiroptera,Emballonuridae,Cormura,brevirostris,9.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
429,Cyttarops_alecto,Chiroptera,Emballonuridae,Cyttarops,alecto,5.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
430,Diclidurus_albus,Chiroptera,Emballonuridae,Diclidurus,albus,15.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
431,Diclidurus_ingens,Chiroptera,Emballonuridae,Diclidurus,ingens,123,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
432,Diclidurus_scutatus,Chiroptera,Emballonuridae,Diclidurus,scutatus,13.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
433,Diclidurus_isabella,Chiroptera,Emballonuridae,Diclidurus,isabella,14,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
434,Emballonura_serii,Chiroptera,Emballonuridae,Emballonura,serii,8.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
435,Emballonura_alecto,Chiroptera,Emballonuridae,Emballonura,alecto,5.3,PHYLACINE,0,0,1,EltonTraits,90,0,10,0,PHYLACINE,EltonTraits,
436,Paremballonura_atrata,Chiroptera,Emballonuridae,Paremballonura,atrata,4.3,PHYLACINE,0,0,1,EltonTraits,90,0,10,0,PHYLACINE,EltonTraits,
437,Emballonura_beccarii,Chiroptera,Emballonuridae,Emballonura,beccarii,4.2,PHYLACINE,0,0,1,EltonTraits,90,0,10,0,PHYLACINE,EltonTraits,
438,Emballonura_dianae,Chiroptera,Emballonuridae,Emballonura,dianae,8,PHYLACINE,0,0,1,EltonTraits,90,0,10,0,PHYLACINE,EltonTraits,
439,Emballonura_furax,Chiroptera,Emballonuridae,Emballonura,furax,11.2,PHYLACINE,0,0,1,EltonTraits,90,0,10,0,PHYLACINE,EltonTraits,
440,Emballonura_monticola,Chiroptera,Emballonuridae,Emballonura,monticola,5.7,PHYLACINE,0,0,1,EltonTraits,90,0,10,0,PHYLACINE,EltonTraits,
441,Emballonura_raffrayana,Chiroptera,Emballonuridae,Emballonura,raffrayana,5.6,PHYLACINE,0,0,1,EltonTraits,90,0,10,0,PHYLACINE,EltonTraits,
442,Mosia_nigrescens,Chiroptera,Emballonuridae,Mosia,nigrescens,3.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
443,Peropteryx_kappleri,Chiroptera,Emballonuridae,Peropteryx,kappleri,9.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
444,Peropteryx_macrotis,Chiroptera,Emballonuridae,Peropteryx,macrotis,5.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
445,Peropteryx_leucoptera,Chiroptera,Emballonuridae,Peropteryx,leucoptera,6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
446,Rhynchonycteris_naso,Chiroptera,Emballonuridae,Rhynchonycteris,naso,3.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
447,Saccopteryx_leptura,Chiroptera,Emballonuridae,Saccopteryx,leptura,4.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
448,Saccopteryx_antioquensis,Chiroptera,Emballonuridae,Saccopteryx,antioquensis,5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
449,Saccopteryx_bilineata,Chiroptera,Emballonuridae,Saccopteryx,bilineata,7.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
450,Saccopteryx_canescens,Chiroptera,Emballonuridae,Saccopteryx,canescens,3.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
451,Saccopteryx_gymnura,Chiroptera,Emballonuridae,Saccopteryx,gymnura,4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
452,Nycteris_aurita,Chiroptera,Nycteridae,Nycteris,aurita,10,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
453,Nycteris_madagascariensis,Chiroptera,Nycteridae,Nycteris,madagascariensis,17.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
