"","cell_id","MDS1","MDS2"
"179","X179",-0.215601089298204,-0.11964199802614
"180","X180",-0.346051060454922,-0.0905966179203508
"181","X181",-0.391736560698955,-0.0576135198971881
"182","X182",-0.382234581441058,-0.0667503609637695
"183","X183",-0.387337149936743,-0.0701060034120302
"184","X184",-0.390024427871835,-0.0680578282461323
"185","X185",-0.390157610629656,-0.0680093488234633
"186","X186",-0.391236587321118,-0.0662700158379031
"187","X187",-0.343149990255648,-0.14119591307724
"188","X188",-0.335262042555579,-0.159010257520891
"189","X189",-0.337622070726238,-0.155169465392256
"190","X190",0.172557573331182,-0.119633648284613
"191","X191",0.122753190696676,-0.141756595480216
"192","X192",0.15024843585721,-0.134673054138978
"193","X193",0.156328001492292,-0.129954911959627
"194","X194",0.186505870525884,-0.108076985923366
"195","X195",0.120706100116215,-0.105539680091349
"196","X196",0.12853837037845,-0.0786947889985863
"197","X197",0.155090356379584,-0.0693999129319384
"198","X198",0.104011340478933,-0.292229988559354
"199","X199",0.0696230517171262,-0.313984169905191
"200","X200",0.0709706734783084,-0.316558243690938
"201","X201",0.0717176914878881,-0.34760696515407
"202","X202",0.0655960688700258,-0.334588556341095
"203","X203",0.0678298427451397,-0.333194679021786
"204","X204",0.0678298427451397,-0.333194679021786
"205","X205",0.0665657481874436,-0.334038407032821
"206","X206",0.0645520804598899,-0.336472404511133
"207","X207",0.0645520804598899,-0.336472404511133
"208","X208",0.0645520804598899,-0.336472404511133
"209","X209",0.00728575310228825,-0.340407861592025
"210","X210",0.0571385568524899,-0.325059717960186
"211","X211",-0.00650113869498609,-0.312485823329922
"212","X212",0.0532791850465908,-0.344174740036627
"213","X213",0.10583102917728,-0.323750142682657
"214","X214",0.0816134414955443,-0.327299721995552
"215","X215",0.0800013666115659,-0.330105333537247
"216","X216",0.075356447496588,-0.220872294669375
"217","X217",0.0675729083547542,-0.23621905973769
"218","X218",-0.152273844728962,-0.103464873077098
"219","X219",-0.370499481883765,-0.0723531311434937
"220","X220",-0.3924160202861,-0.0595174117748695
"221","X221",-0.391927314430281,-0.0601281176296712
"222","X222",-0.387862525683594,-0.0715344093747818
"223","X223",-0.388139439659343,-0.0714796586078985
"224","X224",-0.338352393245441,-0.154212766586287
"225","X225",-0.341493810277271,-0.147409053492976
"226","X226",-0.340412496842315,-0.149725107803174
"227","X227",-0.335242444501839,-0.160831141649317
"228","X228",-0.339019283067539,-0.151640700098816
"229","X229",0.135053493495381,-0.117752516087584
"230","X230",0.143038004528876,-0.151454776563359
"231","X231",0.146278063092665,-0.120158126330272
"232","X232",0.114444231732455,-0.0974915764668187
"233","X233",0.131294424921445,-0.111569864515533
"234","X234",0.220765248994372,-0.0774919740763699
"235","X235",0.167428872750057,-0.0571965747761814
"236","X236",0.167161662082914,-0.0450626994104977
"237","X237",0.154453749247188,-0.0757195969083189
"238","X238",0.188387177362315,-0.104671003097637
"239","X239",0.11820098273931,-0.331707439044796
"240","X240",0.0800438025755481,-0.347764817930179
"241","X241",0.0800438025755481,-0.347764817930179
"242","X242",0.00836279027497211,-0.348917021204392
"243","X243",0.0170520013440271,-0.335209457631151
"244","X244",0.0170520013440271,-0.335209457631151
"245","X245",0.0678298427451397,-0.333194679021786
"246","X246",0.0665657481874436,-0.334038407032821
"247","X247",0.0645520804598899,-0.336472404511133
"248","X248",0.0645520804598899,-0.336472404511133
"249","X249",0.0645520804598899,-0.336472404511133
"250","X250",0.0571385568524899,-0.325059717960186
"251","X251",0.0571385568524899,-0.325059717960186
"252","X252",0.0511594400356134,-0.33910439873769
"253","X253",0.0511594400356134,-0.33910439873769
"254","X254",0.11138561531124,-0.329198593789643
"255","X255",0.173834738933382,-0.281638333344458
"256","X256",0.144734851038326,-0.273172288618256
"257","X257",0.0825430596366149,-0.234512980855317
"258","X258",-0.181387846367323,-0.138542336387297
"259","X259",-0.306984354044993,-0.139991552124049
"260","X260",-0.390660430362727,-0.0624134526542913
"261","X261",-0.392526332503753,-0.0612462971648715
"262","X262",-0.387543739969865,-0.0765617472036377
"263","X263",-0.337253546060883,-0.159642462326035
"264","X264",-0.33686306448879,-0.159349738371348
"265","X265",-0.344019273998545,-0.149818014899464
"266","X266",-0.356684315307751,-0.121149495715482
"267","X267",-0.354278058121515,-0.121949817398842
"268","X268",-0.349737661854614,-0.133738154649452
"269","X269",-0.35119658141235,-0.132088171976386
"270","X270",0.207816098258621,-0.123770665318078
"271","X271",0.194200347281077,-0.152026849982864
"272","X272",0.132242770523703,-0.105777843004889
"273","X273",0.114444231732455,-0.0974915764668187
"274","X274",0.104149162743772,-0.0851047123376281
"275","X275",0.206990496786555,-0.0480053601592806
"276","X276",0.164196707987967,-0.0442410314960072
"277","X277",0.165901955672303,-0.0481533996264213
"278","X278",0.150878521687618,-0.0791476482982649
"279","X279",0.191383990592763,-0.100804990044219
"280","X280",0.143148532132498,-0.170840202447876
"281","X281",0.155898240425484,-0.226841890598487
"282","X282",0.158830557185722,-0.230538487591473
"283","X283",0.117430673513674,-0.332414320063938
"284","X284",0.0788356912776415,-0.34993135142676
"285","X285",0.116636790364128,-0.330060954250987
"286","X286",0.0648116343531026,-0.342452760406913
"287","X287",0.0724036070877619,-0.334551651746415
"288","X288",0.0170520013440271,-0.335209457631151
"289","X289",0.0736820090891685,-0.333224870895692
"290","X290",0.0736820090891685,-0.333224870895692
"291","X291",0.0645520804598899,-0.336472404511133
"292","X292",0.0645520804598899,-0.336472404511133
"293","X293",0.062288220408987,-0.338722492803046
"294","X294",0.0632242684828099,-0.338325078770744
"295","X295",0.0596454396215359,-0.325218939208581
"296","X296",0.0679321307299846,-0.338870079308176
"297","X297",0.116899203102725,-0.32390510602935
"298","X298",0.116634759379171,-0.324648134428721
"299","X299",0.175470833408977,-0.281083578047166
"300","X300",0.124673056999802,-0.188315822986552
"301","X301",0.122765567685474,-0.193629068079051
"302","X302",-0.22211421642721,-0.166562562471858
"303","X303",-0.284988525685707,-0.159688259040404
"304","X304",-0.390748067477378,-0.0622704280016912
"305","X305",-0.392360071155589,-0.0613116050712687
"306","X306",-0.333795920542169,-0.165234263462639
"307","X307",-0.337900285815454,-0.158822077291321
"308","X308",-0.369946398961142,-0.136779407225552
"309","X309",-0.379626439245767,-0.112316011031527
"310","X310",-0.357714648651839,-0.119021065089156
"311","X311",-0.354297222264255,-0.121912313978768
"312","X312",-0.349568810069976,-0.13440085330592
"313","X313",-0.350733778958945,-0.132301531300871
"314","X314",-0.358940999520655,-0.111647802186282
"315","X315",-0.360113141227406,-0.111375408478572
"316","X316",0.242868429168372,-0.0715612146458006
"317","X317",0.246547148592327,-0.0734787083393467
"318","X318",0.207129020965319,-0.0624043284132209
"319","X319",0.119876380660875,-0.115426807500736
"320","X320",0.137540064804548,-0.0824375722683153
"321","X321",0.165113486977722,-0.0334718966646383
"322","X322",0.208273314594234,-0.0940888436657899
"323","X323",0.152680226100604,-0.0682009572228829
"324","X324",0.149841447773579,-0.0833069261753854
"325","X325",0.149665659245798,-0.0806858424260531
"326","X326",0.177445806476423,-0.124781159419231
"327","X327",0.155629545227465,-0.219990412743599
"328","X328",0.179903614604516,-0.239450388906225
"329","X329",0.170536895467847,-0.292146975121834
"330","X330",0.172603142451981,-0.288634971112181
"331","X331",0.172407537697515,-0.286201237766186
"332","X332",0.146069632849679,-0.306836663544741
"333","X333",0.0724036070877619,-0.334551651746415
"334","X334",0.0736820090891685,-0.333224870895692
"335","X335",0.0736820090891685,-0.333224870895692
"336","X336",0.0736820090891685,-0.333224870895692
"337","X337",0.0693405259163111,-0.33801459475577
"338","X338",0.149880321287562,-0.28948064657436
"339","X339",0.149880321287562,-0.28948064657436
"340","X340",0.0693405259163111,-0.33801459475577
"341","X341",0.15099248791371,-0.286660826337668
"342","X342",0.175007849992072,-0.274646115373473
"343","X343",0.117444062366587,-0.323564342734666
"344","X344",0.114689136160658,-0.327532101501189
"345","X345",0.0974276053350282,-0.22478741751769
"346","X346",0.0946552736403543,-0.229062594288981
"347","X347",-0.22211421642721,-0.166562562471858
"348","X348",-0.294209642629501,-0.170424435679428
"349","X349",-0.391590751213461,-0.0632478432922526
"350","X350",-0.34389244380567,-0.13982223021651
"351","X351",-0.337710173941675,-0.163373741719965
"352","X352",-0.338533197427115,-0.157358945479979
"353","X353",-0.381186853679587,-0.108684392800932
"354","X354",-0.384175760141006,-0.103167104772315
"355","X355",-0.382990158129909,-0.104691652171997
"356","X356",-0.354593133671369,-0.120712737034
"357","X357",-0.343004463724257,-0.147050580392588
"358","X358",-0.348434432980506,-0.137966374707347
"359","X359",-0.357664227279072,-0.115045429335028
"360","X360",-0.35790681437476,-0.113699971538094
"361","X361",-0.333770011946059,-0.171887174169062
"362","X362",0.249939862360805,-0.0805663393064542
"363","X363",0.240652803659871,-0.0922661880989991
"364","X364",0.227679958170004,-0.0871766548598345
"365","X365",0.198161597721735,-0.0919675198771624
"366","X366",0.208143377748001,-0.117398417885769
"367","X367",0.187426509142866,-0.182568198996428
"368","X368",0.19097009961905,-0.102756256200207
"369","X369",0.151650542798653,-0.0729832838502422
"370","X370",0.147655955604596,-0.0847550328173895
"371","X371",0.148302155663892,-0.0919512392819401
"372","X372",0.161090070938452,-0.203624593507269
"373","X373",0.153003126945606,-0.228643635946725
"374","X374",0.17179918542143,-0.290496421259874
"375","X375",0.17179918542143,-0.290496421259874
"376","X376",0.168155133672368,-0.294036837734698
"377","X377",0.117162129361235,-0.329400714152613
"378","X378",0.0748262661167195,-0.331353179554024
"379","X379",0.0851191943294171,-0.342963099778559
"380","X380",0.0851191943294171,-0.342963099778559
"381","X381",0.0826931647483193,-0.34502984905411
"382","X382",0.0826931647483193,-0.34502984905411
"383","X383",0.0826931647483193,-0.34502984905411
"384","X384",0.1134816504095,-0.327257345372191
"385","X385",0.181246841437669,-0.273430388314787
"386","X386",0.180081831552609,-0.271208710478301
"387","X387",0.151262102058929,-0.274655521097334
"388","X388",0.102728972263365,-0.219844952399965
"389","X389",0.0933501253258977,-0.231839939799566
"390","X390",-0.250482736092513,-0.182460445406486
"391","X391",-0.334264721052356,-0.199918087480931
"392","X392",-0.391687817982627,-0.0639155843336681
"393","X393",-0.34440886967229,-0.139292173331471
"394","X394",-0.332053174822674,-0.169230931643064
"395","X395",-0.350370062229099,-0.127983644771556
"396","X396",-0.385263763754987,-0.0991297877385839
"397","X397",-0.386754292032194,-0.0946640886151495
"398","X398",-0.384843269328279,-0.100074707821771
"399","X399",-0.352464446657055,-0.125763982935716
"400","X400",-0.340800460125641,-0.15304027736915
"401","X401",-0.34325521639174,-0.14890707413449
"402","X402",-0.358154763167376,-0.116164028547949
"403","X403",-0.359623848310514,-0.113136340252079
"404","X404",-0.333385765998424,-0.173923071411841
"405","X405",0.281975735950396,-0.155243221136381
"406","X406",0.272323876159563,-0.200295413166885
"407","X407",0.246000505262762,-0.16402633606035
"408","X408",0.242655862134051,-0.208482896904248
"409","X409",0.184576725049985,-0.12287644864184
"410","X410",0.187356458160242,-0.131892567441591
"411","X411",0.186687617795723,-0.140888615374634
"412","X412",0.153961884254615,-0.0803277133505448
"413","X413",0.146868254548803,-0.0835599913268372
"414","X414",0.142241261695677,-0.0883795761618008
"415","X415",0.146458740443516,-0.0981195009903714
"416","X416",0.18544663146035,-0.104244757027972
"417","X417",0.161924485690174,-0.200252667359892
"418","X418",0.157349128652842,-0.225900861549229
"419","X419",0.158538576850906,-0.22756311407093
"420","X420",0.11679463412427,-0.340619164144269
"421","X421",0.179387253564909,-0.280625761262798
"422","X422",0.179535356415369,-0.277025824841873
"423","X423",0.0848696196266486,-0.346000162214819
"424","X424",0.115226214837325,-0.326312230573864
"425","X425",0.115226214837325,-0.326312230573864
"426","X426",0.115226214837325,-0.326312230573864
"427","X427",0.181098975903291,-0.280368988787827
"428","X428",0.127129283744386,-0.25023059758869
"429","X429",0.125252507668207,-0.236273608530632
"430","X430",0.187689130225016,-0.242257544659589
"431","X431",0.114482857444814,-0.178685500290954
"432","X432",-0.291727130218777,-0.211780249898427
"433","X433",-0.316334284195553,-0.223087402327176
"434","X434",-0.327403639611778,-0.187691077444842
"435","X435",-0.346255295782587,-0.134924568239073
"436","X436",-0.339766827905884,-0.149160166698809
"437","X437",-0.352065838819174,-0.125029080048595
"438","X438",-0.391874720378426,-0.0870342970411671
"439","X439",-0.390830878484281,-0.0880378820311726
"440","X440",-0.384390341315336,-0.101637255343879
"441","X441",-0.386320947656154,-0.0966527349495554
"442","X442",-0.387975928369645,-0.0931214590556374
"443","X443",-0.339364156140564,-0.154713841165985
"444","X444",-0.343666877910504,-0.148191243473781
"445","X445",-0.357124711192014,-0.117746988274697
"446","X446",-0.359378365397475,-0.113935045315704
"447","X447",-0.333385773226146,-0.173923070339626
"448","X448",0.248975877196454,-0.115933585591454
"449","X449",0.260475956761095,-0.176787167971707
"450","X450",0.239110581940686,-0.209779880392568
"451","X451",0.245586692321351,-0.198222898211225
"452","X452",0.225369415504641,-0.17148132765665
"453","X453",0.230488571285344,-0.170602261420547
"454","X454",0.154408944830654,-0.0870938685990149
"455","X455",0.152592691774635,-0.0891894868488198
"456","X456",0.146944715623242,-0.0955313849167448
"457","X457",0.145517002044561,-0.100213830472771
"458","X458",0.146347887889726,-0.0994371369104945
"459","X459",0.152219222310256,-0.0872315187252361
"460","X460",0.0931556384137168,-0.250262549919228
"461","X461",0.168680387383478,-0.224405249675253
"462","X462",0.155375816750327,-0.217754563149581
"463","X463",0.158377535271699,-0.226505707029517
"464","X464",0.123173617470864,-0.249370418646178
"465","X465",0.122619743419618,-0.251894708416476
"466","X466",0.121774316630258,-0.243856729831127
"467","X467",0.123011318516806,-0.242536576934981
"468","X468",0.178639715418946,-0.278034472349709
"469","X469",0.12061875979853,-0.322962584655492
"470","X470",0.125150293255224,-0.243183761194536
"471","X471",0.12760674413982,-0.245183405706954
"472","X472",0.123563113526224,-0.248169053585139
"473","X473",0.125014453536423,-0.238394890168444
"474","X474",0.129096986182444,-0.187972564881196
"475","X475",0.113793370196932,-0.176341696082055
"476","X476",-0.31126392660407,-0.222918064374595
"477","X477",-0.314391089804824,-0.219632467583583
"478","X478",-0.345688128107307,-0.137530038900353
"479","X479",-0.342179553461346,-0.145434712000457
"480","X480",-0.35123514734236,-0.127987967593499
"481","X481",-0.356370754098699,-0.115971345059476
"482","X482",-0.391873370307572,-0.0856337150217054
"483","X483",-0.394445445612603,-0.0792290837990254
"484","X484",-0.394989007585378,-0.0796213785138952
"485","X485",-0.39108564160542,-0.0852137609437661
"486","X486",-0.390682234903085,-0.0866765024641782
"487","X487",-0.389380058974076,-0.0904410652419994
"488","X488",-0.340175780752864,-0.153703653201316
"489","X489",-0.34196321914426,-0.151070836218857
"490","X490",-0.356014758116764,-0.119038077144269
"491","X491",-0.353920991605973,-0.126217351153498
"492","X492",-0.333329528671647,-0.173935541515985
"493","X493",-0.334148753709782,-0.173705308228392
"494","X494",0.26022007333749,-0.174624872673285
"495","X495",0.247936870043988,-0.187824664235914
"496","X496",0.247202658571165,-0.183291331139536
"497","X497",0.241026875172234,-0.213343271225924
"498","X498",0.222513256134293,-0.189473497845835
"499","X499",0.224446474321249,-0.178377301129574
"500","X500",0.181969226122246,-0.127027370243572
"501","X501",0.144599289708143,-0.102340149150336
"502","X502",0.145740077021275,-0.104259307830767
"503","X503",0.146012856703316,-0.105510857190504
"504","X504",0.150163664407616,-0.101082847910067
"505","X505",0.151187790252689,-0.0963810208338623
"506","X506",0.20283098660817,-0.0755410644522712
"507","X507",0.0684535154343093,-0.200361060865382
"508","X508",0.168084969017424,-0.224497001181823
"509","X509",0.170306868324801,-0.228282615536201
"510","X510",0.126264030652895,-0.244880980148653
"511","X511",0.126264030652895,-0.244880980148653
"512","X512",0.128843563445323,-0.244154658399906
"513","X513",0.122293795260473,-0.249139439652216
"514","X514",0.179103875939519,-0.287549667876057
"515","X515",0.127806117067725,-0.24320943320435
"516","X516",0.126954065795863,-0.24614807924978
"517","X517",0.123965871388234,-0.188448652942531
"518","X518",0.114256859154887,-0.178028876756551
"519","X519",-0.315761873040151,-0.231114078711896
"520","X520",-0.31977764137308,-0.21161182872252
"521","X521",-0.343926619114743,-0.142545143177717
"522","X522",-0.350161603790544,-0.130348010133872
"523","X523",-0.347339856681254,-0.137817914962641
"524","X524",-0.392099894836603,-0.0829908136679316
"525","X525",-0.393748653857864,-0.0794670085340686
"526","X526",-0.393443460525314,-0.0809309065283091
"527","X527",-0.395332526333537,-0.0777726704614739
"528","X528",-0.395798879815385,-0.0763667567829787
"529","X529",-0.396567139198094,-0.0765795034344676
"530","X530",-0.394511878148511,-0.0813523912522854
"531","X531",-0.389129792451841,-0.0920888760726067
"532","X532",-0.373962968955702,-0.127679385985894
"533","X533",-0.341504267564378,-0.152235451340281
"534","X534",-0.356014758116764,-0.119038077144269
"535","X535",-0.331029301555933,-0.178063639304807
"536","X536",-0.333019325663338,-0.174160459094483
"537","X537",0.255728615375684,-0.172671295355778
"538","X538",0.256031255205774,-0.182717617508587
"539","X539",0.2556355732675,-0.179798759180504
"540","X540",0.255844873189806,-0.195541249240853
"541","X541",0.220172380696367,-0.203610351160541
"542","X542",0.181051620215058,-0.134484897894078
"543","X543",0.178785595320562,-0.141560551711137
"544","X544",0.150701480890361,-0.0933097973840873
"545","X545",0.149483485046065,-0.0972941062101817
"546","X546",0.14796206319775,-0.098858016177973
"547","X547",0.146876677934446,-0.102085626481791
"548","X548",0.151905057822508,-0.091254270821533
"549","X549",0.202381050156717,-0.0810971053470678
"550","X550",0.0864261444649082,-0.222799158349562
"551","X551",0.17032217975507,-0.229925715073058
"552","X552",0.126264030652895,-0.244880980148653
"553","X553",0.124650234828104,-0.248927940651706
"554","X554",0.127190072657732,-0.246192600515574
"555","X555",0.126954065795863,-0.24614807924978
"556","X556",0.150360482197414,-0.0623354409574846
"557","X557",-0.319331432501094,-0.192961728565475
"558","X558",-0.322247988346241,-0.18243095780332
"559","X559",-0.350542353309936,-0.135140859056419
"560","X560",-0.386440152572209,-0.0983675801410451
"561","X561",-0.391154618550733,-0.0915432798006997
"562","X562",-0.393650606172619,-0.0833607843172094
"563","X563",-0.39421795167025,-0.0822155700375098
"564","X564",-0.378343018660552,-0.132877395848948
"565","X565",-0.377995857672708,-0.135499475500477
"566","X566",-0.396869634250012,-0.0749471431163645
"567","X567",-0.396095114896416,-0.079951409683881
"568","X568",-0.39464083189024,-0.0835090907204583
"569","X569",-0.393306916363315,-0.085129854966562
"570","X570",-0.377659537413233,-0.1194483925366
"571","X571",-0.347391266376073,-0.138664055490639
"572","X572",-0.330923435790203,-0.178307725564694
"573","X573",-0.331027012001236,-0.178121127699644
"574","X574",-0.331500386659891,-0.176428182184761
"575","X575",-0.334164456766279,-0.175549822239166
"576","X576",0.255066411596321,-0.206090202926821
"577","X577",0.256965238645392,-0.197470402201505
"578","X578",0.240022365873024,-0.176574371336566
"579","X579",0.205949554284579,-0.140908789407401
"580","X580",0.18057580526034,-0.13710748682653
"581","X581",0.179310666995121,-0.144737296846641
"582","X582",0.193049386782228,-0.126745885152902
"583","X583",0.15952842664706,-0.0938211362783329
