"","cell_id","MDS1","MDS2"
"179","X685",-0.218352935783621,-0.370592250201501
"180","X686",-0.22156388296297,-0.368737511189339
"181","X687",-0.196193818079975,-0.34746973271842
"182","X688",-0.196193818079975,-0.34746973271842
"183","X689",-0.198353798789883,-0.421830072817082
"184","X690",-0.20067358457067,-0.467213465136972
"185","X691",-0.217114804915094,-0.44539531829027
"186","X692",-0.34599152169754,-0.123837345118351
"187","X693",-0.352510595589717,-0.117751828901754
"188","X694",-0.357393451614131,-0.103711193206312
"189","X695",-0.366776852391242,-0.10280754588403
"190","X696",-0.321492269627047,-0.0900776437062202
"191","X697",-0.275798557233225,-0.149244380138886
"192","X701",0.128191892528731,-0.0581540489675208
"193","X724",-0.128793973675107,-0.249876378073779
"194","X725",-0.201831314302014,-0.346972593325914
"195","X726",-0.188868441492036,-0.351837804547721
"196","X727",-0.206616988796494,-0.375720943592698
"197","X728",-0.206616988796494,-0.375720943592698
"198","X729",-0.168066235109768,-0.435959642265195
"199","X730",-0.185330850395411,-0.353876867356233
"200","X731",-0.194147782265648,-0.424446933809322
"201","X732",-0.324154638611048,-0.101891881180421
"202","X733",-0.33747591668698,-0.120661851188232
"203","X734",-0.339426992845141,-0.11572763796868
"204","X735",-0.336415721413085,-0.115314485933422
"205","X736",-0.365198107819416,-0.105463388923977
"206","X737",-0.326677270644627,-0.0948778316777841
"207","X738",-0.301101259871149,-0.18836488329831
"208","X739",-0.301101259871149,-0.18836488329831
"209","X740",-0.275798557233225,-0.149244380138886
"210","X747",0.128191892528731,-0.0581540489675208
"211","X769",-0.128793973675107,-0.249876378073779
"212","X770",-0.165970150482118,-0.308634997740899
"213","X771",-0.190033893923392,-0.426926716201913
"214","X772",-0.206616988796494,-0.375720943592698
"215","X773",-0.179149417323282,-0.431935719332869
"216","X774",-0.179149417323282,-0.431935719332869
"217","X775",-0.185330850395411,-0.353876867356233
"218","X776",-0.197790737918621,-0.424394645724151
"219","X777",-0.331505450522115,-0.11785019765431
"220","X778",-0.33747591668698,-0.120661851188232
"221","X779",-0.341939618551713,-0.115981384374251
"222","X780",-0.347926259677919,-0.11921360652668
"223","X781",-0.356793619249048,-0.119416049656586
"224","X782",-0.363167833757239,-0.109418547261799
"225","X783",-0.311646419132477,-0.194236006961885
"226","X788",0.126071211527263,-0.0634976399403616
"227","X809",-0.161428538915178,-0.363505878978974
"228","X810",-0.189024232904319,-0.383889197465491
"229","X811",-0.176871216227884,-0.358113636019899
"230","X812",-0.199201917627805,-0.379240042371641
"231","X813",-0.206616988796494,-0.375720943592698
"232","X814",-0.206616988796494,-0.375720943592698
"233","X815",-0.206616988796494,-0.375720943592698
"234","X816",-0.206616988796494,-0.375720943592698
"235","X817",-0.18296127614748,-0.431998560487575
"236","X818",-0.356907579361107,-0.135297138853539
"237","X819",-0.35057449755257,-0.132188984872976
"238","X820",-0.3490607965838,-0.124089690503224
"239","X821",-0.357457448507748,-0.110390962055182
"240","X822",-0.357878266686477,-0.117814485613896
"241","X823",-0.368592579774543,-0.0996516037751163
"242","X824",-0.157363353742807,-0.179943320304297
"243","X825",-0.274246787177579,-0.150774440681335
"244","X826",-0.252016815673402,-0.159763263947571
"245","X827",-0.0470356538728935,-0.421763244972587
"246","X833",0.129079519379611,-0.0955868091897055
"247","X834",0.127327956696663,-0.0655590850352682
"248","X851",-0.121993647429129,-0.455348805303171
"249","X852",-0.150835206023017,-0.446175791790931
"250","X853",-0.166118332014293,-0.438726260312259
"251","X854",-0.191916265025964,-0.382658663095587
"252","X855",-0.155070794450633,-0.313872336355875
"253","X856",-0.155070794450633,-0.313872336355875
"254","X857",-0.168677732742025,-0.361305483041368
"255","X858",-0.144097211194666,-0.446985949206592
"256","X859",-0.154904760012616,-0.475481013433542
"257","X860",-0.20390769208173,-0.464590516427741
"258","X861",-0.358231901748023,-0.126930962351114
"259","X862",-0.3490607965838,-0.124089690503224
"260","X863",-0.357642318144837,-0.113329290139724
"261","X864",-0.359128651547979,-0.116136718224229
"262","X865",-0.363737411295176,-0.0946283839756261
"263","X866",-0.311376561187758,-0.196096107420837
"264","X867",-0.311376561187758,-0.196096107420837
"265","X868",-0.252016815673403,-0.159763263947571
"266","X869",-0.252016815673403,-0.159763263947571
"267","X870",-0.252016815673402,-0.159763263947571
"268","X871",-0.0470356538728935,-0.421763244972588
"269","X875",0.12907951937961,-0.0955868091897054
"270","X876",0.127327956696663,-0.0655590850352682
"271","X890",-0.116835151444779,-0.490133626926341
"272","X891",-0.117766974860029,-0.503370504881061
"273","X892",-0.112607142777137,-0.505648501971023
"274","X893",-0.117152876676669,-0.504134341247005
"275","X894",-0.193726973292295,-0.381814854664724
"276","X895",-0.193726973292295,-0.381814854664724
"277","X896",-0.178717904326332,-0.387154543458841
"278","X897",-0.159066535696834,-0.488472127315172
"279","X898",-0.155428451202221,-0.491059097669267
"280","X899",-0.352254100895619,-0.135928444588003
"281","X900",-0.361137878955124,-0.125167335573146
"282","X901",-0.353752378534779,-0.129861634677509
"283","X902",-0.352236921252355,-0.127712662053743
"284","X903",-0.361758816017059,-0.116388740898502
"285","X904",-0.358184115659744,-0.085079827778159
"286","X905",-0.348545487859804,0.0131810432098169
"287","X906",-0.311376561187758,-0.196096107420837
"288","X907",-0.274246787177579,-0.150774440681335
"289","X908",-0.252016815673403,-0.159763263947571
"290","X909",-0.252016815673403,-0.159763263947571
"291","X910",-0.252016815673403,-0.159763263947571
"292","X911",-0.252016815673403,-0.159763263947571
"293","X913",0.128099281640045,-0.0955758855865186
"294","X914",0.128099281640045,-0.0955758855865186
"295","X915",0.127401818557724,-0.0981960475840612
