"","cell_id","SRic","FRic","SES.FRic","FDis"
"80","X90",29,0.0400636300572728,-1.35380869760872,0.362914611277694
"81","X91",8,3.06180162891273e-05,-0.930703479214441,0.21031634197178
"82","X92",9,8.95367608113488e-05,-1.12802806954531,0.18874883146363
"83","X93",9,8.85462085785086e-05,-1.02898714638226,0.175589838837512
"84","X94",10,0.000106479546336213,-1.28179651527603,0.199333533460518
"85","X95",8,8.74854237962773e-05,-1.02150320979677,0.210709255531663
"86","X96",11,0.0019057058664491,-1.08901159475016,0.273659412780988
"87","X97",11,0.00619010063046306,-0.762696089943763,0.298762551731506
"88","X98",12,0.00972815644428089,-0.693231698835774,0.291615351158446
"89","X99",8,0.00220529648853333,-0.683968147824821,0.311198614299261
"90","X100",9,0.00825805420554001,-0.177931650370483,0.341293475435094
"91","X103",5,0.000417520602373023,-0.19004015612057,0.394311194617705
"92","X104",10,0.00258421043180894,-0.867549282313545,0.266644262418986
"93","X105",14,0.00247070397977196,-1.43942796052561,0.310722302593609
"94","X106",17,0.00724239370049494,-1.35597682071339,0.284481697329392
"95","X107",16,0.00844370389766728,-1.42537347247515,0.36100115601586
"96","X108",25,0.0188890019493041,-1.83338820688239,0.347576636107714
"97","X109",21,0.0169108623070911,-1.32617440618072,0.348245831590764
"98","X110",18,0.0166309585136736,-1.16293197460255,0.385514965311614
"99","X111",21,0.00561365775697198,-1.84543015720073,0.355805519490165
"100","X112",25,0.0570251370979208,-0.49060626738495,0.415575883332658
"101","X113",25,0.0675150716625743,-0.268340161374557,0.409326254898047
"102","X114",34,0.092017032268858,-0.209083496313196,0.422478861315233
"103","X115",27,0.0251761634238058,-1.52260714300873,0.30012519035044
"104","X116",19,0.0180115510857907,-1.23002438009235,0.310615569762924
"105","X117",19,0.0109817846061719,-1.11282467065177,0.280260887651887
"106","X118",24,0.0114719160927712,-1.77741283681101,0.290389743937907
"107","X119",28,0.0387491273523388,-1.21736602026499,0.320889177819328
"108","X120",24,0.0269857667893896,-1.34321291624253,0.334847557193183
"109","X121",14,0.00044915044980173,-1.43735150373756,0.203227639074947
"110","X122",12,1.50527350914818e-05,-1.59039152744248,0.184383124638586
"111","X123",10,7.67534570753797e-06,-1.32572503514372,0.186745582051839
"112","X124",9,9.5521824259016e-06,-0.877347046271117,0.197214509622216
"113","X125",9,9.5521824259016e-06,-1.09559967922295,0.197214509622216
"114","X126",8,6.95866416542074e-06,-0.818175275182965,0.20636557796349
"115","X127",7,5.03825958879428e-06,-0.884591599350238,0.205238824728506
"116","X128",8,7.05175881548557e-06,-1.11686151369369,0.194708453379444
"117","X129",12,0.000608197009565224,-1.45909976717262,0.26460401895616
"118","X130",14,0.00411588692732799,-1.43525570883876,0.258884691828946
"119","X131",14,0.00411588692732799,-1.29111516761751,0.258884691828946
"120","X132",14,0.00401792500642458,-1.40685758516424,0.253926352942203
"121","X133",12,0.00401792500642458,-1.11229252781774,0.277654058096603
"122","X134",9,0.00758630049095958,-0.314512881371097,0.325285989677091
"123","X136",6,2.21054060080949e-05,-0.793712766279035,0.22002749675969
"124","X137",9,0.000735126103963648,-1.0183358876549,0.291081247571797
"125","X138",9,0.00251417478836488,-0.830471074716697,0.293926632882831
